id,split,color,label,dim,car,motorbicycle,bicycle,person,rider,truck,bus,tricycle,others,rover,sky,car_groups,motorbicycle_group,bicycle_group,person_group,rider_group,truck_group,bus_group,tricycle_group,road,siderwalk,traffic_cone,road_pile,fence,traffic_light,pole,traffic_sign,wall,dustbin,billboard,building,bridge,tunnel,overpass,vegatation,unlabeled
170908_061536045_Camera_5,train,/content/drive/My Drive/Capstone/train_color/170908_061536045_Camera_5.jpg,/content/drive/My Drive/Capstone/train_label/170908_061536045_Camera_5_instanceIds.png,"(2710, 3384)",0.002299403313182068,0.0,0.0,7.022410649638411e-05,0.0,0.0,1.2430975373583522e-05,3.969188628056493e-05,0.9975782497186674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_061536045_Camera_6,train,/content/drive/My Drive/Capstone/train_color/170908_061536045_Camera_6.jpg,/content/drive/My Drive/Capstone/train_label/170908_061536045_Camera_6_instanceIds.png,"(2710, 3384)",0.001477977545732904,0.0,3.5112053248192055e-05,6.368148787870857e-05,0.0,0.0,1.177671351181597e-05,0.0,0.9984114521996283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_061536184_Camera_5,train,/content/drive/My Drive/Capstone/train_color/170908_061536184_Camera_5.jpg,/content/drive/My Drive/Capstone/train_label/170908_061536184_Camera_5_instanceIds.png,"(2710, 3384)",0.002506368148787871,0.0,0.0,7.796620519396683e-05,0.0,0.0,0.0,4.688876676000803e-05,0.9973511118089904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7665070267723953e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_061536184_Camera_6,train,/content/drive/My Drive/Capstone/train_color/170908_061536184_Camera_6.jpg,/content/drive/My Drive/Capstone/train_label/170908_061536184_Camera_6_instanceIds.png,"(2710, 3384)",0.0011898842392679247,0.0,0.0,6.193678958066177e-05,0.0,0.0,0.0,0.0,0.998413633072501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033454589865047587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_061536323_Camera_5,train,/content/drive/My Drive/Capstone/train_color/170908_061536323_Camera_5.jpg,/content/drive/My Drive/Capstone/train_label/170908_061536323_Camera_5_instanceIds.png,"(2710, 3384)",0.002606034039063795,0.0,0.0,7.404063402336151e-05,0.0,0.0,1.2321931729955597e-05,4.034614814233249e-05,0.9972672572470406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_061536323_Camera_6,train,/content/drive/My Drive/Capstone/train_color/170908_061536323_Camera_6.jpg,/content/drive/My Drive/Capstone/train_label/170908_061536323_Camera_6_instanceIds.png,"(2710, 3384)",0.0009372301169820209,0.0,0.0,6.80432336238256e-05,0.0,0.00023553427023631938,0.00017152565142672702,0.0,0.9981870403810421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004006263466889988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_061536462_Camera_5,train,/content/drive/My Drive/Capstone/train_color/170908_061536462_Camera_5.jpg,/content/drive/My Drive/Capstone/train_label/170908_061536462_Camera_5_instanceIds.png,"(2710, 3384)",0.0030965123481022042,0.0,0.0,8.832535133861977e-05,0.0,0.0,1.3957586384374481e-05,4.754302862177558e-05,0.996753661685553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_061536462_Camera_6,train,/content/drive/My Drive/Capstone/train_color/170908_061536462_Camera_6.jpg,/content/drive/My Drive/Capstone/train_label/170908_061536462_Camera_6_instanceIds.png,"(2710, 3384)",0.0012631615677858906,0.0,0.0,5.790217476642852e-05,0.0,0.0,0.0,0.0,0.9986789362574476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_061536601_Camera_5,train,/content/drive/My Drive/Capstone/train_color/170908_061536601_Camera_5.jpg,/content/drive/My Drive/Capstone/train_label/170908_061536601_Camera_5_instanceIds.png,"(2710, 3384)",0.0032280189823174826,0.0,0.0,7.872951069936231e-05,0.0,0.0,1.2540019017211449e-05,4.121849729135589e-05,0.9966394929906746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_061536601_Camera_6,train,/content/drive/My Drive/Capstone/train_color/170908_061536601_Camera_6.jpg,/content/drive/My Drive/Capstone/train_label/170908_061536601_Camera_6_instanceIds.png,"(2710, 3384)",0.0013568300576622787,0.0,0.0,5.931974213359155e-05,0.0,0.0,9.268709708373679e-05,0.0,0.9984673915888095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.377151431088779e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_061536740_Camera_5,train,/content/drive/My Drive/Capstone/train_color/170908_061536740_Camera_5.jpg,/content/drive/My Drive/Capstone/train_label/170908_061536740_Camera_5_instanceIds.png,"(2710, 3384)",0.0012268500344577915,0.0,0.0,8.59263911788054e-05,0.0,0.0,1.4284717315258259e-05,3.82743189134019e-05,0.9986346645381348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_061536740_Camera_6,train,/content/drive/My Drive/Capstone/train_color/170908_061536740_Camera_6.jpg,/content/drive/My Drive/Capstone/train_label/170908_061536740_Camera_6_instanceIds.png,"(2710, 3384)",0.001255201381801052,0.0,0.0,8.12375145028046e-05,0.0,0.0,9.137857336020169e-05,2.0391161358422095e-05,0.9985517913689775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_061536879_Camera_5,train,/content/drive/My Drive/Capstone/train_color/170908_061536879_Camera_5.jpg,/content/drive/My Drive/Capstone/train_label/170908_061536879_Camera_5_instanceIds.png,"(2710, 3384)",0.002103124754651802,0.0,0.0,8.603543482243333e-05,0.0,0.0,1.0141058857397085e-05,3.881953713154153e-05,0.9977618792145369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_061536879_Camera_6,train,/content/drive/My Drive/Capstone/train_color/170908_061536879_Camera_6.jpg,/content/drive/My Drive/Capstone/train_label/170908_061536879_Camera_6_instanceIds.png,"(2710, 3384)",0.0010391859237741314,0.0,0.0,7.153263021991923e-05,0.0,0.0,0.00022430277494264305,0.0,0.9986312841851823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.369448588102902e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_061537018_Camera_5,train,/content/drive/My Drive/Capstone/train_color/170908_061537018_Camera_5.jpg,/content/drive/My Drive/Capstone/train_label/170908_061537018_Camera_5_instanceIds.png,"(2710, 3384)",0.003246774489021486,0.0,0.0,9.35594462327602e-05,0.0,0.0,1.3194280878979002e-05,0.0,0.9966464717838668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_061537018_Camera_6,train,/content/drive/My Drive/Capstone/train_color/170908_061537018_Camera_6.jpg,/content/drive/My Drive/Capstone/train_label/170908_061537018_Camera_6_instanceIds.png,"(2710, 3384)",0.0012073312222483927,0.0,0.0,8.865248226950355e-05,0.0,0.0,7.61124632522921e-05,1.2430975373583522e-05,0.9986154728568563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062156665_Camera_5,train,/content/drive/My Drive/Capstone/train_color/170908_062156665_Camera_5.jpg,/content/drive/My Drive/Capstone/train_label/170908_062156665_Camera_5_instanceIds.png,"(2710, 3384)",0.020653411321347254,0.0,0.0,0.0003054312458018197,0.0,0.002761530274877217,0.0,0.0,0.9762796271579737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062156665_Camera_6,train,/content/drive/My Drive/Capstone/train_color/170908_062156665_Camera_6.jpg,/content/drive/My Drive/Capstone/train_label/170908_062156665_Camera_6_instanceIds.png,"(2710, 3384)",0.015423896260239198,0.00015680475953695706,0.00012049322620885784,0.0009383205534183001,0.0,0.0016251864646306038,0.0,0.0005917798539687524,0.9796782994425689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014652194394284368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062156953_Camera_5,train,/content/drive/My Drive/Capstone/train_color/170908_062156953_Camera_5.jpg,/content/drive/My Drive/Capstone/train_label/170908_062156953_Camera_5_instanceIds.png,"(2710, 3384)",0.021659775108389383,0.0,0.0,0.0002123079741435712,0.0,0.0027753788176179636,0.0,0.0,0.9753525380998491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062156953_Camera_6,train,/content/drive/My Drive/Capstone/train_color/170908_062156953_Camera_6.jpg,/content/drive/My Drive/Capstone/train_label/170908_062156953_Camera_6_instanceIds.png,"(2710, 3384)",0.014966022000645538,8.41816928807586e-05,5.572130189387e-05,0.0009490068304938369,0.0004573290413755201,0.0014823392914780212,0.0,0.0003971369500929052,0.9802642999834253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013439629077141835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062157241_Camera_5,train,/content/drive/My Drive/Capstone/train_color/170908_062157241_Camera_5.jpg,/content/drive/My Drive/Capstone/train_label/170908_062157241_Camera_5_instanceIds.png,"(2710, 3384)",0.022858055708216658,0.0,0.0,7.872951069936231e-05,0.0,0.0028690473074943516,0.00036180680955745726,0.0,0.9738323606640322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062157241_Camera_6,train,/content/drive/My Drive/Capstone/train_color/170908_062157241_Camera_6.jpg,/content/drive/My Drive/Capstone/train_label/170908_062157241_Camera_6_instanceIds.png,"(2710, 3384)",0.015145834968987987,0.0002164516326014324,0.0001221288808632767,0.0013615189343382796,0.00019693282039203372,0.0015799333525250146,0.0,0.00039582842636937007,0.979715483325046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012658876588765888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062157529_Camera_5,train,/content/drive/My Drive/Capstone/train_color/170908_062157529_Camera_5.jpg,/content/drive/My Drive/Capstone/train_label/170908_062157529_Camera_5_instanceIds.png,"(2710, 3384)",0.02309282667294758,0.0,0.0,6.586236075126709e-05,0.0,0.0025258869609972694,0.0009485706559193252,0.0,0.973206123018677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001607303307075624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062157529_Camera_6,train,/content/drive/My Drive/Capstone/train_color/170908_062157529_Camera_6.jpg,/content/drive/My Drive/Capstone/train_label/170908_062157529_Camera_6_instanceIds.png,"(2710, 3384)",0.015429457486064222,0.0004201451588983975,0.00010893459998429772,0.0009402833390036028,0.0001501530972756536,0.0016888679525093122,0.0,0.0009174932174853663,0.9789617736602898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001382891488489353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062157817_Camera_5,train,/content/drive/My Drive/Capstone/train_color/170908_062157817_Camera_5.jpg,/content/drive/My Drive/Capstone/train_label/170908_062157817_Camera_5_instanceIds.png,"(2710, 3384)",0.025008832535133863,0.0,0.0,6.978793192187241e-05,0.0,0.0028428768330236494,0.0016143911439114391,0.0,0.9704641115560092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062157817_Camera_6,train,/content/drive/My Drive/Capstone/train_color/170908_062157817_Camera_6.jpg,/content/drive/My Drive/Capstone/train_label/170908_062157817_Camera_6_instanceIds.png,"(2710, 3384)",0.015337424650842254,0.0005760775692863311,0.0008117208831662784,0.0011282745806181465,0.0004576561723064039,0.001800746730871564,0.0,0.0009627463295909554,0.9786954890825504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022986400076766724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062158105_Camera_5,train,/content/drive/My Drive/Capstone/train_color/170908_062158105_Camera_5.jpg,/content/drive/My Drive/Capstone/train_label/170908_062158105_Camera_5_instanceIds.png,"(2710, 3384)",0.027793698149747456,0.0,0.0,7.862046705573438e-05,0.0,0.002968277023195764,0.0023721354234818946,0.0,0.9667872689365191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062158105_Camera_6,train,/content/drive/My Drive/Capstone/train_color/170908_062158105_Camera_6.jpg,/content/drive/My Drive/Capstone/train_label/170908_062158105_Camera_6_instanceIds.png,"(2710, 3384)",0.015651034169916166,0.0006131524081198259,0.000696461751851561,0.0007274301466418919,0.0,0.0019136069020264672,0.0,0.0011624052410736873,0.9782339073390733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010020020412970087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062158393_Camera_5,train,/content/drive/My Drive/Capstone/train_color/170908_062158393_Camera_5.jpg,/content/drive/My Drive/Capstone/train_label/170908_062158393_Camera_5_instanceIds.png,"(2710, 3384)",0.02988984411120707,0.0,0.0,3.8710493487913606e-05,0.0,0.0032389233466802755,0.0033282300908115464,0.0,0.9634391929025673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.50990552458716e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062158393_Camera_6,train,/content/drive/My Drive/Capstone/train_color/170908_062158393_Camera_6.jpg,/content/drive/My Drive/Capstone/train_label/170908_062158393_Camera_6_instanceIds.png,"(2710, 3384)",0.015300022681077875,0.0007104193382359356,0.001246477890310818,0.0009567489291914195,0.0,0.001931162928650563,0.0,0.0015885478003716208,0.9774290562054557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008375642267060969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062158681_Camera_5,train,/content/drive/My Drive/Capstone/train_color/170908_062158681_Camera_5.jpg,/content/drive/My Drive/Capstone/train_label/170908_062158681_Camera_5_instanceIds.png,"(2710, 3384)",0.03399228407177689,0.0,0.0,4.361745745117026e-05,0.0,0.0029514843020770633,0.004482457058613139,0.0,0.9582444627637766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002856943463051652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062158681_Camera_6,train,/content/drive/My Drive/Capstone/train_color/170908_062158681_Camera_6.jpg,/content/drive/My Drive/Capstone/train_label/170908_062158681_Camera_6_instanceIds.png,"(2710, 3384)",0.015137002433854126,0.0007959095548402292,0.0006357244423508065,0.0011739638672982474,0.00010599042160634373,0.0019668202001168946,0.0,0.000706929941639842,0.9775504217808135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019272373574799578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062158969_Camera_5,train,/content/drive/My Drive/Capstone/train_color/170908_062158969_Camera_5.jpg,/content/drive/My Drive/Capstone/train_label/170908_062158969_Camera_5_instanceIds.png,"(2710, 3384)",0.03894341071070285,0.0,0.0,5.037816335610165e-05,0.0,0.003979547774201146,0.004197962192387881,0.0,0.952828701159352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062158969_Camera_6,train,/content/drive/My Drive/Capstone/train_color/170908_062158969_Camera_6.jpg,/content/drive/My Drive/Capstone/train_label/170908_062158969_Camera_6_instanceIds.png,"(2710, 3384)",0.014798858094963929,0.001139615119555451,0.0002658484031648827,0.0020916751720708696,0.0003411975609117793,0.002079135153053658,0.0,0.000831457782662933,0.9756081364005129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028440763131035566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062159257_Camera_5,train,/content/drive/My Drive/Capstone/train_color/170908_062159257_Camera_5.jpg,/content/drive/My Drive/Capstone/train_label/170908_062159257_Camera_5_instanceIds.png,"(2710, 3384)",0.04577913864245026,0.0,0.0,3.6638664258983014e-05,0.0,0.004450725358317413,0.0011255484895274484,0.0,0.9485186421013146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.93067441312711e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062159257_Camera_6,train,/content/drive/My Drive/Capstone/train_color/170908_062159257_Camera_6.jpg,/content/drive/My Drive/Capstone/train_label/170908_062159257_Camera_6_instanceIds.png,"(2710, 3384)",0.014670731813701116,0.0013325133251332513,0.0005421649961180463,0.0019451205150349375,0.0,0.0022518602845602925,0.0,0.0019136069020264672,0.9766006516448144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007433505186115691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062159544_Camera_5,train,/content/drive/My Drive/Capstone/train_color/170908_062159544_Camera_5.jpg,/content/drive/My Drive/Capstone/train_label/170908_062159544_Camera_5_instanceIds.png,"(2710, 3384)",0.05667129011715649,0.0,0.0,9.606745003620249e-05,0.0,0.003160193835980913,0.0,0.0,0.9398382228503136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023422574651278427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062159544_Camera_6,train,/content/drive/My Drive/Capstone/train_color/170908_062159544_Camera_6.jpg,/content/drive/My Drive/Capstone/train_label/170908_062159544_Camera_6_instanceIds.png,"(2710, 3384)",0.014689378276761492,0.0011925012867149947,0.0,0.0016822162902480088,0.0010460556733226907,0.0023481458218837506,0.0,0.0013848542740746556,0.9767426264688179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009142219081765286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062159832_Camera_5,train,/content/drive/My Drive/Capstone/train_color/170908_062159832_Camera_5.jpg,/content/drive/My Drive/Capstone/train_label/170908_062159832_Camera_5_instanceIds.png,"(2710, 3384)",0.07220706515575794,0.0,0.0,0.0,0.0,0.0034029249866966756,0.0,0.0,0.9243371236903858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.288616715954393e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062159832_Camera_6,train,/content/drive/My Drive/Capstone/train_color/170908_062159832_Camera_6.jpg,/content/drive/My Drive/Capstone/train_label/170908_062159832_Camera_6_instanceIds.png,"(2710, 3384)",0.014651867263353484,0.0005767318311480987,0.0005021459789065976,0.0008763837638376383,0.0,0.002442141442691023,0.0,0.0004014986958380222,0.9791913105301265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001357920494098558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062200099_Camera_5,train,/content/drive/My Drive/Capstone/train_color/170908_062200099_Camera_5.jpg,/content/drive/My Drive/Capstone/train_label/170908_062200099_Camera_5_instanceIds.png,"(2710, 3384)",0.07368297087226192,0.0,0.0,0.00012561827745937034,0.0,0.005464067938551726,0.0,0.0,0.9200652299076182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006621130041087645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062200099_Camera_6,train,/content/drive/My Drive/Capstone/train_color/170908_062200099_Camera_6.jpg,/content/drive/My Drive/Capstone/train_label/170908_062200099_Camera_6_instanceIds.png,"(2710, 3384)",0.014748152800676944,0.0008000532132980905,0.0013501783954009753,0.0009164027810490871,0.0,0.002505059625064336,0.0,0.0028494194516413248,0.9759697251227831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008610086100861009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062200366_Camera_5,train,/content/drive/My Drive/Capstone/train_color/170908_062200366_Camera_5.jpg,/content/drive/My Drive/Capstone/train_label/170908_062200366_Camera_5_instanceIds.png,"(2710, 3384)",0.06181858627096909,0.0,0.0,0.00012191079357602087,0.0,0.0059476764980415766,0.0,0.0,0.9320719164638455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.990997356782078e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062200366_Camera_6,train,/content/drive/My Drive/Capstone/train_color/170908_062200366_Camera_6.jpg,/content/drive/My Drive/Capstone/train_label/170908_062200366_Camera_6_instanceIds.png,"(2710, 3384)",0.014365300567899296,0.00040084443397625464,9.759406104699344e-05,0.0008744209782523357,0.0001581132832604922,0.002658593075292455,0.0,0.0029223696492284073,0.9776306779025237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008920860485200597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062200633_Camera_5,train,/content/drive/My Drive/Capstone/train_color/170908_062200633_Camera_5.jpg,/content/drive/My Drive/Capstone/train_label/170908_062200633_Camera_5_instanceIds.png,"(2710, 3384)",0.0452888784206991,0.0,0.0,0.00012158366264513709,0.0,0.006391484127607233,0.0,0.0,0.9481567262481135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.132754093498382e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062200633_Camera_6,train,/content/drive/My Drive/Capstone/train_color/170908_062200633_Camera_6.jpg,/content/drive/My Drive/Capstone/train_label/170908_062200633_Camera_6_instanceIds.png,"(2710, 3384)",0.014542496488794675,0.0004503502481833329,7.491298317238491e-05,0.0009504243978609998,0.00021590641438329276,0.0028055839069028986,0.0,0.00309989270105467,0.9766753465406994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011850863189482959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062200879_Camera_5,train,/content/drive/My Drive/Capstone/train_color/170908_062200879_Camera_5.jpg,/content/drive/My Drive/Capstone/train_label/170908_062200879_Camera_5_instanceIds.png,"(2710, 3384)",0.02962999310844172,0.0,0.0,0.00013499603081137195,0.0,0.00676593999982553,0.0,0.0,0.9634367939424076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.227691851386599e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062200879_Camera_6,train,/content/drive/My Drive/Capstone/train_color/170908_062200879_Camera_6.jpg,/content/drive/My Drive/Capstone/train_label/170908_062200879_Camera_6_instanceIds.png,"(2710, 3384)",0.014792642607277137,0.0005067258119389705,0.00043279422155923685,0.0010239198136662217,0.0,0.0029815803477183708,0.0,0.002957590746120227,0.9769659478509679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033879860075196496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
